id,year,location,estab,formal,service,sector,group,grphq,market1,market2,ftstaff05,ftstaff06,ftstaff07,ptstaff05,ptstaff06,ptstaff07,totalstaff05,totalstaff06,totalstaff07,ftphd,ftms,ftbs,fthnd,ftdip,ftother,ptphd,ptms,ptbs,pthnd,ptdip,ptother,turnover05,turnover06,turnover07,sinfo1,sinfo2,sinfo3,sinfo4,sinfo5,sinfo6,sinfo7,sinfo8,sinfo9,sinfo10,ieffect_prod1,ieffect_prod2
58,2008,No,1995.0,No,manufacturing,wood and paper products etc,No,NOT SPECIFIED,Yes,NOT SPECIFIED,2.0,3.0,6.0,1.0,2.0,4.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,600000.0,1200000.0,2500000.0,Medium,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
59,2008,No,0.0,NOT SPECIFIED,manufacturing,wood and paper products etc,No,NOT SPECIFIED,No,Yes,110.0,105.0,60.0,46.0,40.0,10.0,156.0,145.0,70.0,0.0,3.0,5.0,10.0,2.0,50.0,0.0,0.0,0.0,2.0,8.0,0.0,160000000.0,90000000.0,62800000.0,Medium,Medium,High,Medium,Medium,Not used,Not used,High,High,High,Medium,High
60,2008,No,1978.0,NOT SPECIFIED,manufacturing,furniture,No,NOT SPECIFIED,Yes,Yes,230.0,230.0,230.0,230.0,230.0,30.0,30.0,40.0,260.0,260.0,270.0,0.0,0.0,6.0,7.0,0.0,257.0,0.0,0.0,0.0,0.0,1200000000.0,1500000000.0,1700000000.0,High,Medium,Medium,High,Low,Not used,Not used,Low,Low,Low,High,High
61,2008,No,1984.0,No,manufacturing,non metallic mineral products,No,NOT SPECIFIED,Yes,Yes,28.0,32.0,24.0,40.0,51.0,52.0,68.0,83.0,76.0,0.0,0.0,7.0,5.0,4.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,7253000.0,7934567.0,8163400.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
62,2008,No,0.0,NOT SPECIFIED,manufacturing,wood and paper products etc,No,NOT SPECIFIED,Yes,NOT SPECIFIED,3.0,6.0,9.0,2.0,4.0,3.0,5.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1200000.0,500000.0,2200000.0,Medium,High,High,High,High,High,Medium,Medium,High,High,High,Medium
63,2008,No,0.0,NOT SPECIFIED,manufacturing,textiles and wearing apparel,No,NOT SPECIFIED,Yes,No,3.0,6.0,7.0,2.0,3.0,4.0,5.0,9.0,11.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1300000.0,600000.0,3200000.0,Medium,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
64,2008,No,0.0,NOT SPECIFIED,manufacturing,textiles and wearing apparel,No,NOT SPECIFIED,Yes,Yes,8.0,10.0,10.0,6.0,7.0,7.0,14.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,300000.0,400000.0,450000.0,Medium,Not used,High,High,Not used,Not used,Not used,Not used,Not used,Medium,Medium,Not relevant
65,2008,No,0.0,NOT SPECIFIED,manufacturing,"Publishing, reproduction of recorded media",No,NOT SPECIFIED,Yes,No,3.0,5.0,9.0,1.0,4.0,1.0,4.0,9.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,500000.0,1100000.0,2200000.0,Medium,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
66,2008,No,1990.0,Yes,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,No,45.0,45.0,50.0,15.0,15.0,23.0,60.0,60.0,73.0,0.0,0.0,4.0,0.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,23.0,32425700.0,56000000.0,64521843.0,Medium,Medium,High,Medium,Not used,Not used,Not used,Not used,Not used,Not used,Low,Medium
67,2008,No,1988.0,Yes,manufacturing,"machinery, equipment and vehicles",No,NOT SPECIFIED,NOT SPECIFIED,Yes,20.0,15.0,13.0,50.0,45.0,40.0,70.0,60.0,43.0,0.0,2.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,38.0,195000000.0,170000000.0,140000000.0,Medium,Medium,Medium,Not used,Not used,Medium,Not used,Not used,Low,Not used,Not relevant,Not relevant
68,2008,No,0.0,NOT SPECIFIED,manufacturing,furniture,No,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,50.0,68.0,62.0,4.0,4.0,4.0,54.0,72.0,68.0,0.0,5.0,10.0,2.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,65000000.0,70000000.0,High,High,Not used,Not used,Not used,High,Not used,High,High,High,High,High
69,2008,No,1991.0,Yes,manufacturing,"Publishing, reproduction of recorded media",No,NOT SPECIFIED,NOT SPECIFIED,No,200.0,180.0,160.0,8.0,10.0,15.0,208.0,190.0,175.0,0.0,2.0,20.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,8000000.0,7000000.0,Not used,Low,Not used,Low,Not used,Not used,Not used,Low,Low,Low,Not relevant,Not relevant
70,2008,No,1985.0,Yes,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,Yes,88.0,90.0,91.0,35.0,30.0,25.0,123.0,120.0,116.0,0.0,2.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111459840.0,66875904.0,71000000.0,Medium,Medium,Medium,Not used,Not used,Medium,Not used,Not used,Low,Not used,Medium,High
71,2008,No,0.0,Yes,manufacturing,"machinery, equipment and vehicles",Yes,Nigeria,Yes,Yes,120.0,120.0,120.0,10.0,12.0,14.0,130.0,132.0,134.0,0.0,1.0,3.0,6.0,20.0,90.0,0.0,0.0,1.0,2.0,4.0,3.0,412000000.0,485000000.0,475000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
72,2008,No,1972.0,No,manufacturing,"machinery, equipment and vehicles",No,NOT SPECIFIED,NOT SPECIFIED,Yes,238.0,209.0,225.0,0.0,0.0,0.0,238.0,209.0,225.0,0.0,0.0,8.0,3.0,18.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,104307815.0,109201350.0,110198875.0,Not used,High,High,Low,Medium,Not used,Not used,High,Not used,Not used,High,High
73,2008,No,1999.0,Yes,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,Yes,35.0,42.0,55.0,10.0,15.0,5.0,45.0,57.0,60.0,0.0,1.0,3.0,1.0,10.0,40.0,0.0,0.0,0.0,0.0,3.0,2.0,154943259.0,166216298.0,177013987.0,High,Medium,High,Not used,Medium,Not used,Not used,Medium,Medium,Medium,High,High
74,2008,No,0.0,No,manufacturing,fabricated metal etc,Yes,Nigeria,Yes,Yes,36.0,42.0,34.0,0.0,0.0,0.0,36.0,42.0,34.0,0.0,1.0,1.0,6.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,144191300.0,1841882000.0,2145569000.0,High,Low,Low,Low,Not used,Not used,Not used,High,High,Not used,High,High
75,2008,No,0.0,NOT SPECIFIED,manufacturing,non metallic mineral products,No,NOT SPECIFIED,Yes,No,25.0,28.0,28.0,50.0,50.0,50.0,75.0,78.0,78.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,2.0,5.0,43.0,15000000.0,17000000.0,20000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
76,2008,No,1998.0,Yes,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,NOT SPECIFIED,80.0,70.0,60.0,0.0,0.0,0.0,80.0,70.0,60.0,0.0,0.0,0.0,0.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,430000.0,310000.0,220000.0,High,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,High,High
77,2008,No,2001.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,Yes,6.0,8.0,10.0,22.0,25.0,30.0,28.0,33.0,40.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,100000.0,500000.0,1000000.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Medium,Low,Not used,Not relevant,Not relevant
78,2008,No,1986.0,Yes,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,NOT SPECIFIED,Yes,84.0,92.0,99.0,0.0,0.0,0.0,84.0,92.0,99.0,0.0,5.0,14.0,8.0,16.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,120000596.1,130296066.1,140156105.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
79,2008,No,1986.0,No,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,No,107.0,85.0,72.0,0.0,0.0,0.0,107.0,85.0,72.0,0.0,0.0,0.0,2.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,60000000.0,74000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
80,2008,No,1979.0,Yes,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,No,35.0,38.0,42.0,0.0,0.0,0.0,35.0,38.0,42.0,0.0,1.0,0.0,1.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,247000000.0,260000000.0,325000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
81,2008,No,1997.0,Yes,manufacturing,"machinery, equipment and vehicles",No,NOT SPECIFIED,Yes,Yes,55.0,40.0,36.0,0.0,0.0,0.0,55.0,40.0,36.0,0.0,0.0,1.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,49495054.0,89757385.0,102101218.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
82,2008,No,1998.0,Yes,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,No,67.0,77.0,54.0,27.0,37.0,30.0,94.0,114.0,84.0,0.0,0.0,2.0,4.0,6.0,46.0,0.0,0.0,0.0,0.0,0.0,30.0,78240000.0,85975000.0,95088297.0,Medium,Medium,High,Not used,Not used,Not used,Low,Medium,Not used,Not used,High,High
83,2008,No,1998.0,Yes,manufacturing,"machinery, equipment and vehicles",No,NOT SPECIFIED,Yes,Yes,65.0,71.0,83.0,45.0,65.0,54.0,110.0,136.0,137.0,1.0,2.0,25.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,497690480.0,535660768.0,635983613.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
84,2008,No,1984.0,NOT SPECIFIED,manufacturing,non metallic mineral products,No,NOT SPECIFIED,Yes,No,12.0,14.0,15.0,0.0,0.0,0.0,12.0,14.0,15.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,30000000.0,34000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
85,2008,No,1979.0,NOT SPECIFIED,manufacturing,"machinery, equipment and vehicles",Yes,Nigeria,Yes,Yes,29.0,29.0,29.0,15.0,14.0,12.0,44.0,43.0,41.0,0.0,1.0,2.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,28300000.0,21500000.0,14120000.0,High,Medium,Medium,Medium,Medium,Not used,Not used,Medium,Not used,Not used,High,High
86,2008,No,1985.0,NOT SPECIFIED,manufacturing,furniture,No,NOT SPECIFIED,Yes,No,80.0,75.0,75.0,0.0,0.0,0.0,80.0,75.0,75.0,0.0,2.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200000.0,7900000.0,5800000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
87,2008,No,1959.0,Yes,manufacturing,food and beverages,Yes,USA,Yes,Yes,500.0,400.0,400.0,100.0,150.0,150.0,600.0,550.0,550.0,0.0,5.0,45.0,50.0,40.0,260.0,0.0,1.0,6.0,2.0,2.0,139.0,477000000.0,825000000.0,850000000.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
88,2008,No,1986.0,Yes,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,No,55.0,50.0,30.0,0.0,0.0,0.0,55.0,50.0,30.0,0.0,0.0,4.0,5.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1200000.0,700000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
89,2008,No,1980.0,Yes,manufacturing,"Publishing, reproduction of recorded media",No,NOT SPECIFIED,Yes,Yes,0.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
90,2008,No,1992.0,Yes,manufacturing,wood and paper products etc,No,NOT SPECIFIED,Yes,Yes,32.0,32.0,20.0,0.0,0.0,0.0,32.0,32.0,20.0,0.0,2.0,5.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,8000000.0,8000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
91,2008,No,1999.0,Yes,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,NOT SPECIFIED,Yes,35.0,38.0,40.0,0.0,0.0,0.0,35.0,38.0,40.0,0.0,0.0,5.0,10.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,16500000.0,18000000.0,Low,Medium,Medium,Medium,High,Not used,Low,High,Medium,Medium,Medium,Medium
92,2008,No,1972.0,NOT SPECIFIED,manufacturing,non metallic mineral products,Yes,Nigeria,NOT SPECIFIED,Yes,253.0,253.0,247.0,0.0,0.0,0.0,253.0,253.0,247.0,0.0,1.0,12.0,7.0,86.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,1400000000.0,1400000000.0,High,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,High,Medium
93,2008,No,0.0,NOT SPECIFIED,manufacturing,non metallic mineral products,No,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,500.0,400.0,400.0,0.0,0.0,0.0,500.0,400.0,400.0,0.0,0.0,40.0,0.0,0.0,200.0,0.0,0.0,20.0,0.0,0.0,260.0,10000000.0,15000000.0,20000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
94,2008,No,0.0,Yes,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,Yes,83.0,48.0,45.0,0.0,0.0,0.0,83.0,48.0,45.0,0.0,2.0,9.0,4.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
95,2008,No,1971.0,Yes,manufacturing,"Publishing, reproduction of recorded media",No,NOT SPECIFIED,NOT SPECIFIED,Yes,272.0,272.0,307.0,0.0,0.0,0.0,272.0,272.0,307.0,0.0,7.0,6.0,9.0,55.0,173.0,0.0,1.0,9.0,2.0,2.0,28.0,2500000.0,2500000.0,2000000.0,High,High,High,High,Low,Low,Not used,Medium,Medium,Medium,High,High
96,2008,No,0.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,Yes,20.0,20.0,20.0,20.0,20.0,20.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,2.0,18.0,28000000.0,31000000.0,36000000.0,Not used,Low,Medium,Not used,Not used,Not used,Not used,Not used,Not used,Low,Not relevant,Not relevant
97,2008,No,1969.0,Yes,manufacturing,non metallic mineral products,Yes,Europe,Yes,Yes,666.0,671.0,662.0,0.0,0.0,0.0,666.0,671.0,662.0,1.0,12.0,57.0,40.0,65.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,1581200000.0,1677200000.0,1647400000.0,High,High,Medium,Medium,High,Not used,Not used,Medium,Medium,Medium,Not relevant,High
98,2008,No,1989.0,Yes,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,No,15.0,17.0,20.0,35.0,40.0,44.0,50.0,57.0,64.0,0.0,0.0,0.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,49.0,38000000.0,40000000.0,65000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
99,2008,No,1988.0,Yes,manufacturing,food and beverages,Yes,Nigeria,No,Yes,12.0,12.0,12.0,200.0,200.0,100.0,212.0,212.0,112.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,100.0,80000000.0,120000000.0,96000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
100,2008,No,1987.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,No,Yes,22.0,25.0,30.0,10.0,12.0,14.0,32.0,37.0,44.0,0.0,0.0,4.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,2300000.0,5400000.0,6100000.0,Not used,Low,Low,Low,Low,Not used,Not used,Not used,Not used,Not used,High,High
101,2008,No,1980.0,Yes,manufacturing,wood and paper products etc,No,NOT SPECIFIED,Yes,No,16.0,18.0,5.0,5.0,5.0,15.0,21.0,23.0,20.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,900000.0,1800000.0,700000.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
102,2008,No,2002.0,Yes,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,No,16.0,14.0,15.0,3.0,5.0,4.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,16200000.0,18400000.0,11300000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
103,2008,No,1974.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,No,40.0,30.0,20.0,0.0,0.0,0.0,40.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,1500000.0,600000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
104,2008,No,2001.0,NOT SPECIFIED,manufacturing,wood and paper products etc,No,NOT SPECIFIED,Yes,Yes,16.0,12.0,11.0,0.0,0.0,0.0,16.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,800000.0,300000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
105,2008,No,0.0,Yes,manufacturing,non metallic mineral products,No,NOT SPECIFIED,Yes,No,28.0,26.0,24.0,0.0,0.0,0.0,28.0,26.0,24.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,2300000.0,1200000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
106,2008,No,1904.0,No,manufacturing,chemicals and chemical products,Yes,Nigeria,NOT SPECIFIED,No,2205.0,1970.0,1956.0,0.0,0.0,0.0,2205.0,1970.0,1956.0,1.0,8.0,26.0,29.0,36.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,545621200.0,675350950.0,1031665203.0,High,Medium,Medium,Low,Low,Not used,Not used,High,Medium,Medium,Medium,Medium
107,2008,No,1976.0,Yes,manufacturing,fabricated metal etc,No,NOT SPECIFIED,No,Yes,67.0,70.0,72.0,5.0,5.0,5.0,72.0,75.0,77.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,232000000.0,276000000.0,411000000.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
108,2008,No,1973.0,Yes,manufacturing,"Publishing, reproduction of recorded media",No,NOT SPECIFIED,NOT SPECIFIED,Yes,156.0,156.0,147.0,0.0,0.0,0.0,156.0,156.0,147.0,0.0,0.0,22.0,11.0,29.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,13553176.0,21799198.0,20840271.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
109,2008,No,1999.0,NOT SPECIFIED,manufacturing,basic metals and recycling,Yes,Asia,Yes,Yes,32.0,40.0,57.0,341.0,380.0,383.0,373.0,420.0,440.0,1.0,1.0,31.0,0.0,24.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,300000000.0,380000000.0,420000000.0,High,Medium,Low,Low,Low,Not used,Low,Medium,Low,Medium,Not relevant,Medium
110,2008,No,1999.0,No,manufacturing,wood and paper products etc,No,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,75.0,54.0,48.0,0.0,0.0,0.0,75.0,54.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
111,2008,No,2001.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,Yes,93.0,85.0,75.0,0.0,0.0,0.0,93.0,85.0,75.0,0.0,3.0,2.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54827951.0,18439110.0,15148800.0,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
112,2008,No,2002.0,No,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,NOT SPECIFIED,No,25.0,63.0,65.0,0.0,0.0,0.0,25.0,63.0,65.0,1.0,2.0,11.0,15.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,35000000.0,Not used,High,High,Not used,Not used,Not used,Not used,Not used,Not used,Not used,Not relevant,Not relevant
113,2008,No,1992.0,Yes,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,Yes,65.0,70.0,72.0,0.0,0.0,0.0,65.0,70.0,72.0,0.0,1.0,6.0,0.0,7.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,70377215.0,72625118.0,80122402.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
114,2008,No,1954.0,No,manufacturing,non metallic mineral products,No,NOT SPECIFIED,Yes,Yes,59.0,59.0,57.0,0.0,0.0,0.0,59.0,59.0,57.0,0.0,3.0,0.0,1.0,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,21946956.02,32601767.16,44498210.46,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
